eliteId,PlayerName,BirthDate,BirthYear,BirthMonth,BirthDay,Birthplace,Nation,Height_info,Height,Weight_info,Weight,Position_info,Position,Shoots,DraftYear,DraftRound,Overall,OverallBy,Season,Team,League,GameType,GP,G,A,P,PIM,PlusMinus
60498,Alexander Lyubimov,1980-02-15,1980,02,15,"Ust-Kamenogorsk, KAZ",Russia,"190 cm / 6'3""",75,101 kg / 223 lbs,223,D,D,L,2000,3,83,Edmonton Oilers,1999-2000,Russia U20,WJC-20,Regular Season,7,3,2,5,4,7
9685,Ramzi Abid,1980-03-24,1980,03,24,"Montreal, QC, CAN",Canada,"188 cm / 6'2""",74,95 kg / 209 lbs,209,LW/C,L,L,2000,3,85,Arizona Coyotes,1999-2000,Acadie-Bathurst Titan,QMJHL,Regular Season,13,10,11,21,61,10
9685,Ramzi Abid,1980-03-24,1980,03,24,"Montreal, QC, CAN",Canada,"188 cm / 6'2""",74,95 kg / 209 lbs,209,LW/C,L,L,2000,3,85,Arizona Coyotes,1999-2000,Halifax Mooseheads,QMJHL,Regular Season,59,57,80,137,148,29
9685,Ramzi Abid,1980-03-24,1980,03,24,"Montreal, QC, CAN",Canada,"188 cm / 6'2""",74,95 kg / 209 lbs,209,LW/C,L,L,2000,3,85,Arizona Coyotes,1999-2000,Halifax Mooseheads,QMJHL,Playoffs,10,10,13,23,18,-2 
7798,Yanick Lehoux,1982-04-08,1982,04,08,"Montreal, QC, CAN",Canada,"185 cm / 6'1""",73,91 kg / 201 lbs,201,C/RW,C,R,2000,3,86,Los Angeles Kings,1999-2000,Baie-Comeau Drakkar,QMJHL,Regular Season,67,31,61,92,14,0
7798,Yanick Lehoux,1982-04-08,1982,04,08,"Montreal, QC, CAN",Canada,"185 cm / 6'1""",73,91 kg / 201 lbs,201,C/RW,C,R,2000,3,86,Los Angeles Kings,1999-2000,Baie-Comeau Drakkar,QMJHL,Playoffs,6,1,2,3,2,-4 
25698,Jan Bohac,1982-02-03,1982,02,03,"Tabor, CZE",Czech Rep.,"192 cm / 6'3""",75,91 kg / 201 lbs,201,C,C,L,2000,3,87,Ottawa Senators,1999-2000,HC Slavia Praha U20,Czech U20,Regular Season,22,7,8,15,6,15
25698,Jan Bohac,1982-02-03,1982,02,03,"Tabor, CZE",Czech Rep.,"192 cm / 6'3""",75,91 kg / 201 lbs,201,C,C,L,2000,3,87,Ottawa Senators,1999-2000,HC Slavia Praha U20,Czech U20,Playoffs,7,0,1,1,4,0 
25698,Jan Bohac,1982-02-03,1982,02,03,"Tabor, CZE",Czech Rep.,"192 cm / 6'3""",75,91 kg / 201 lbs,201,C,C,L,2000,3,87,Ottawa Senators,1999-2000,HC Slavia Praha,Czech,Regular Season,25,1,2,3,4,-5
25698,Jan Bohac,1982-02-03,1982,02,03,"Tabor, CZE",Czech Rep.,"192 cm / 6'3""",75,91 kg / 201 lbs,201,C,C,L,2000,3,87,Ottawa Senators,1999-2000,Czech Republic U18,WJC-18,Regular Season,6,1,2,3,2,-3
25698,Jan Bohac,1982-02-03,1982,02,03,"Tabor, CZE",Czech Rep.,"192 cm / 6'3""",75,91 kg / 201 lbs,201,C,C,L,2000,3,87,Ottawa Senators,1999-2000,Czech Republic U20,WJC-20,Regular Season,7,0,0,0,0,-1
8870,Kurt Sauer,1981-01-16,1981,01,16,"St. Cloud, MN, USA",USA,"193 cm / 6'4""",76,100 kg / 220 lbs,220,D,D,L,2000,3,88,Colorado Avalanche,1999-2000,Spokane Chiefs,WHL,Regular Season,71,3,12,15,48,38
8870,Kurt Sauer,1981-01-16,1981,01,16,"St. Cloud, MN, USA",USA,"193 cm / 6'4""",76,100 kg / 220 lbs,220,D,D,L,2000,3,88,Colorado Avalanche,1999-2000,Spokane Chiefs,WHL,Playoffs,15,2,1,3,8,13 
10217,Libor Pivko,1980-03-29,1980,03,29,"Novy Jicin, CZE",Czech Rep.,"192 cm / 6'3""",75,98 kg / 216 lbs,216,LW,L,L,2000,3,89,Nashville Predators,1999-2000,HC Havirov U20,Czech U20,Regular Season,5,1,3,4,4,6
10217,Libor Pivko,1980-03-29,1980,03,29,"Novy Jicin, CZE",Czech Rep.,"192 cm / 6'3""",75,98 kg / 216 lbs,216,LW,L,L,2000,3,89,Nashville Predators,1999-2000,HC Havirov,Czech,Regular Season,40,11,11,22,41,-9
10217,Libor Pivko,1980-03-29,1980,03,29,"Novy Jicin, CZE",Czech Rep.,"192 cm / 6'3""",75,98 kg / 216 lbs,216,LW,L,L,2000,3,89,Nashville Predators,1999-2000,HC Ytong Brno ,Czech3,Regular Season,4,3,4,7,0,Null
10217,Libor Pivko,1980-03-29,1980,03,29,"Novy Jicin, CZE",Czech Rep.,"192 cm / 6'3""",75,98 kg / 216 lbs,216,LW,L,L,2000,3,89,Nashville Predators,1999-2000,HC Ytong Brno ,Czech3,Playoffs,4,3,4,7,0, 
10217,Libor Pivko,1980-03-29,1980,03,29,"Novy Jicin, CZE",Czech Rep.,"192 cm / 6'3""",75,98 kg / 216 lbs,216,LW,L,L,2000,3,89,Nashville Predators,1999-2000,Czech Republic U20,WJC-20,Regular Season,7,1,2,3,4,3
15025,Alexei Tereschenko,1980-12-16,1980,12,16,"Mozhaisk, RUS",Russia,"177 cm / 5'10""",70,84 kg / 185 lbs,185,C,C,L,2000,3,91,Dallas Stars,1999-2000,Dynamo Moskva,Russia,Regular Season,28,1,1,2,10,Null
15025,Alexei Tereschenko,1980-12-16,1980,12,16,"Mozhaisk, RUS",Russia,"177 cm / 5'10""",70,84 kg / 185 lbs,185,C,C,L,2000,3,91,Dallas Stars,1999-2000,Dynamo Moskva,Russia,Playoffs,16,1,1,2,8, 
15025,Alexei Tereschenko,1980-12-16,1980,12,16,"Mozhaisk, RUS",Russia,"177 cm / 5'10""",70,84 kg / 185 lbs,185,C,C,L,2000,3,91,Dallas Stars,1999-2000,Russia U20,WJC-20,Regular Season,7,3,5,8,2,6
60775,Sergei Klyazmin,1982-01-03,1982,01,03,"Moskva, RUS",Russia,"191 cm / 6'3""",75,88 kg / 194 lbs,194,LW,L,L,2000,3,92,Colorado Avalanche,1999-2000,Dynamo Moskva-2,Russia3,Regular Season,5,0,1,1,4,Null
60775,Sergei Klyazmin,1982-01-03,1982,01,03,"Moskva, RUS",Russia,"191 cm / 6'3""",75,88 kg / 194 lbs,194,LW,L,L,2000,3,92,Colorado Avalanche,1999-2000,THK Tver,Russia2,Regular Season,32,5,2,7,12,Null
15257,Tim Branham,1981-05-10,1981,05,10,"Eagle River, WI, USA",USA,"189 cm / 6'2""",74,88 kg / 194 lbs,194,D,D,L,2000,3,93,Vancouver Canucks,1999-2000,Soo Indians,NAHL,Regular Season,22,5,11,16,32,Null
15257,Tim Branham,1981-05-10,1981,05,10,"Eagle River, WI, USA",USA,"189 cm / 6'2""",74,88 kg / 194 lbs,194,D,D,L,2000,3,93,Vancouver Canucks,1999-2000,Barrie Colts,OHL,Regular Season,38,3,16,19,46,16
15257,Tim Branham,1981-05-10,1981,05,10,"Eagle River, WI, USA",USA,"189 cm / 6'2""",74,88 kg / 194 lbs,194,D,D,L,2000,3,93,Vancouver Canucks,1999-2000,Barrie Colts,OHL,Playoffs,25,4,7,11,17,8 
18845,Alexander Drozdetsky,1981-11-10,1981,11,10,"Moskva, RUS",Russia,"186 cm / 6'1""",73,79 kg / 174 lbs,174,RW,R,L,2000,3,94,Philadelphia Flyers,1999-2000,SKA St. Petersburg-2,Russia3,Regular Season,4,4,1,5,2,Null
18845,Alexander Drozdetsky,1981-11-10,1981,11,10,"Moskva, RUS",Russia,"186 cm / 6'1""",73,79 kg / 174 lbs,174,RW,R,L,2000,3,94,Philadelphia Flyers,1999-2000,SKA St. Petersburg,Russia,Regular Season,31,2,0,2,10,Null
18845,Alexander Drozdetsky,1981-11-10,1981,11,10,"Moskva, RUS",Russia,"186 cm / 6'1""",73,79 kg / 174 lbs,174,RW,R,L,2000,3,94,Philadelphia Flyers,1999-2000,SKA St. Petersburg,Russia,Playoffs,4,0,0,0,0, 
8964,Dominic Moore,1980-08-03,1980,08,03,"Sarnia, ON, CAN",Canada,"183 cm / 6'0""",72,87 kg / 192 lbs,192,C,C,L,2000,3,95,New York Rangers,1999-2000,Harvard Univ.,NCAA,Regular Season,30,12,12,24,28,Null
60777,Antoine Bergeron,1981-12-14,1981,12,14,"Valcourt, QC, CAN",Canada,"188 cm / 6'2""",74,96 kg / 212 lbs,212,D,D,L,2000,3,96,St. Louis Blues,1999-2000,Victoriaville Tigres,QMJHL,Regular Season,24,2,8,10,30,Null
60777,Antoine Bergeron,1981-12-14,1981,12,14,"Valcourt, QC, CAN",Canada,"188 cm / 6'2""",74,96 kg / 212 lbs,212,D,D,L,2000,3,96,St. Louis Blues,1999-2000,Val-d'Or Foreurs,QMJHL,Regular Season,8,3,1,4,10,Null
745,Niclas Wallin,1975-02-20,1975,02,20,"Boden, SWE",Sweden,"190 cm / 6'3""",75,100 kg / 220 lbs,220,D,D,L,2000,4,97,Carolina Hurricanes,1999-2000,Brynas IF,SHL,Regular Season,48,7,9,16,73,12
745,Niclas Wallin,1975-02-20,1975,02,20,"Boden, SWE",Sweden,"190 cm / 6'3""",75,100 kg / 220 lbs,220,D,D,L,2000,4,97,Carolina Hurricanes,1999-2000,Brynas IF,SHL,Playoffs,11,2,1,3,14,0 
745,Niclas Wallin,1975-02-20,1975,02,20,"Boden, SWE",Sweden,"190 cm / 6'3""",75,100 kg / 220 lbs,220,D,D,L,2000,4,97,Carolina Hurricanes,1999-2000,Sweden (all),International,Regular Season,7,0,1,1,4,Null
510,Jonas Ronnqvist,1973-08-22,1973,08,22,"Kalix, SWE",Sweden,"187 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,R,2000,4,98,Anaheim Ducks,1999-2000,Lulea HF,SHL,Regular Season,49,15,24,39,42,-8
510,Jonas Ronnqvist,1973-08-22,1973,08,22,"Kalix, SWE",Sweden,"187 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,R,2000,4,98,Anaheim Ducks,1999-2000,Lulea HF,SHL,Playoffs,8,3,3,6,4,-3 
510,Jonas Ronnqvist,1973-08-22,1973,08,22,"Kalix, SWE",Sweden,"187 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,R,2000,4,98,Anaheim Ducks,1999-2000,Sweden,WC,Regular Season,7,0,3,3,0,-2
510,Jonas Ronnqvist,1973-08-22,1973,08,22,"Kalix, SWE",Sweden,"187 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,R,2000,4,98,Anaheim Ducks,1999-2000,Sweden (all),International,Regular Season,17,4,4,8,2,Null
9452,Marc Cavosie,1981-08-06,1981,08,06,"Albany, NY, USA",USA,"184 cm / 6'0""",72,89 kg / 196 lbs,196,C/LW,C,L,2000,4,99,Minnesota Wild,1999-2000,RPI (Rensselaer Polytech. Inst.),NCAA,Regular Season,33,12,18,30,26,Null
55443,Miguel Delisle,1982-04-06,1982,04,06,"Cornwall, ON, CAN",Canada,"185 cm / 6'1""",73,91 kg / 201 lbs,201,RW,R,L,2000,4,100,Toronto Maple Leafs,1999-2000,Ottawa 67's,OHL,Regular Season,54,20,29,49,73,13
55443,Miguel Delisle,1982-04-06,1982,04,06,"Cornwall, ON, CAN",Canada,"185 cm / 6'1""",73,91 kg / 201 lbs,201,RW,R,L,2000,4,100,Toronto Maple Leafs,1999-2000,Ottawa 67's,OHL,Playoffs,11,4,1,5,28,-1 
3194,Arto Tukio,1981-04-04,1981,04,04,"Tampere, FIN",Finland,"183 cm / 6'0""",72,86 kg / 190 lbs,190,D,D,L,2000,4,101,New York Islanders,1999-2000,Ilves U20,Jr. A SM-liiga,Regular Season,13,3,2,5,24,Null
3194,Arto Tukio,1981-04-04,1981,04,04,"Tampere, FIN",Finland,"183 cm / 6'0""",72,86 kg / 190 lbs,190,D,D,L,2000,4,101,New York Islanders,1999-2000,Ilves,Liiga,Regular Season,42,2,1,3,20,-11
3194,Arto Tukio,1981-04-04,1981,04,04,"Tampere, FIN",Finland,"183 cm / 6'0""",72,86 kg / 190 lbs,190,D,D,L,2000,4,101,New York Islanders,1999-2000,Ilves,Liiga,Playoffs,3,0,0,0,0,-3 
3194,Arto Tukio,1981-04-04,1981,04,04,"Tampere, FIN",Finland,"183 cm / 6'0""",72,86 kg / 190 lbs,190,D,D,L,2000,4,101,New York Islanders,1999-2000,Hermes ,I-divisioona,Regular Season,3,0,0,0,2,-1
3194,Arto Tukio,1981-04-04,1981,04,04,"Tampere, FIN",Finland,"183 cm / 6'0""",72,86 kg / 190 lbs,190,D,D,L,2000,4,101,New York Islanders,1999-2000,Finland U20,WJC-20,Regular Season,7,3,3,6,6,2
3194,Arto Tukio,1981-04-04,1981,04,04,"Tampere, FIN",Finland,"183 cm / 6'0""",72,86 kg / 190 lbs,190,D,D,L,2000,4,101,New York Islanders,1999-2000,Finland U20 (all),International-Jr,Regular Season,16,4,5,9,14,Null
9453,Brett Nowak,1981-05-20,1981,05,20,"New Haven, CT, USA",USA,"192 cm / 6'3""",75,89 kg / 196 lbs,196,F,F,L,2000,4,103,Boston Bruins,1999-2000,Harvard Univ.,NCAA,Regular Season,26,6,11,17,20,Null
9453,Brett Nowak,1981-05-20,1981,05,20,"New Haven, CT, USA",USA,"192 cm / 6'3""",75,89 kg / 196 lbs,196,F,F,L,2000,4,103,Boston Bruins,1999-2000,USA U20,WJC-20,Regular Season,7,0,1,1,2,-2
9451,Jon Disalvatore,1981-03-30,1981,03,30,"Bangor, ME, USA",USA,"185 cm / 6'1""",73,91 kg / 201 lbs,201,RW,R,R,2000,4,104,San Jose Sharks,1999-2000,Providence College,NCAA,Regular Season,38,15,12,27,12,9
18562,Vladimir Gorbunov,1982-04-22,1982,04,22,"Moskva, RUS",Russia,"185 cm / 6'1""",73,90 kg / 198 lbs,198,C,C,L,2000,4,105,New York Islanders,1999-2000,CSKA Moskva,Russia2,Regular Season,40,11,7,18,32,Null
18562,Vladimir Gorbunov,1982-04-22,1982,04,22,"Moskva, RUS",Russia,"185 cm / 6'1""",73,90 kg / 198 lbs,198,C,C,L,2000,4,105,New York Islanders,1999-2000,CSKA Moskva-2,Russia3,Regular Season,9,9,5,14,10,Null
21700,Scotty Balan,1982-05-29,1982,05,29,"Red Deer, AB, CAN",Canada,"191 cm / 6'3""",75,93 kg / 205 lbs,205,D,D,R,2000,4,106,Chicago Blackhawks,1999-2000,Regina Pats,WHL,Regular Season,67,3,11,14,157,-4
21700,Scotty Balan,1982-05-29,1982,05,29,"Red Deer, AB, CAN",Canada,"191 cm / 6'3""",75,93 kg / 205 lbs,205,D,D,R,2000,4,106,Chicago Blackhawks,1999-2000,Regina Pats,WHL,Playoffs,7,0,1,1,17,-2 
11547,Carl Mallette,1981-11-17,1981,11,17,"Victoriaville, QC, CAN",Canada,"185 cm / 6'1""",73,88 kg / 194 lbs,194,C,C,R,2000,4,107,Atlanta Thrashers,1999-2000,Victoriaville Tigres,QMJHL,Regular Season,69,49,76,125,97,3
11547,Carl Mallette,1981-11-17,1981,11,17,"Victoriaville, QC, CAN",Canada,"185 cm / 6'1""",73,88 kg / 194 lbs,194,C,C,R,2000,4,107,Atlanta Thrashers,1999-2000,Victoriaville Tigres,QMJHL,Playoffs,6,6,3,9,28,-1 
12724,Blake Robson,1982-03-31,1982,03,31,"Calgary, AB, CAN",Canada,"183 cm / 6'0""",72,92 kg / 203 lbs,203,LW,L,L,2000,4,108,Atlanta Thrashers,1999-2000,Portland Winter Hawks,WHL,Regular Season,70,20,27,47,96,-26
345,Johan Eneqvist,1982-01-21,1982,01,21,"Nacka, SWE",Sweden,"184 cm / 6'0""",72,90 kg / 198 lbs,198,C/LW,C,L,2000,4,109,Montreal Canadiens,1999-2000,Leksands IF J18,J18 Allsvenskan,Regular Season,0,0,0,0,0,Null
345,Johan Eneqvist,1982-01-21,1982,01,21,"Nacka, SWE",Sweden,"184 cm / 6'0""",72,90 kg / 198 lbs,198,C/LW,C,L,2000,4,109,Montreal Canadiens,1999-2000,Leksands IF J18,J18 Allsvenskan,Playoffs,5,1,1,2,28, 
345,Johan Eneqvist,1982-01-21,1982,01,21,"Nacka, SWE",Sweden,"184 cm / 6'0""",72,90 kg / 198 lbs,198,C/LW,C,L,2000,4,109,Montreal Canadiens,1999-2000,Leksands IF J20,SuperElit,Regular Season,36,10,13,23,36,Null
345,Johan Eneqvist,1982-01-21,1982,01,21,"Nacka, SWE",Sweden,"184 cm / 6'0""",72,90 kg / 198 lbs,198,C/LW,C,L,2000,4,109,Montreal Canadiens,1999-2000,Leksands IF J20,SuperElit,Playoffs,2,0,0,0,0, 
345,Johan Eneqvist,1982-01-21,1982,01,21,"Nacka, SWE",Sweden,"184 cm / 6'0""",72,90 kg / 198 lbs,198,C/LW,C,L,2000,4,109,Montreal Canadiens,1999-2000,Sweden U18,WJC-18,Regular Season,6,2,3,5,6,2
345,Johan Eneqvist,1982-01-21,1982,01,21,"Nacka, SWE",Sweden,"184 cm / 6'0""",72,90 kg / 198 lbs,198,C/LW,C,L,2000,4,109,Montreal Canadiens,1999-2000,Sweden U18 (all),International-Jr,Regular Season,17,4,8,12,18,Null
11610,Jared Newman,1982-05-07,1982,05,07,"Lincoln Park, MI, USA",USA,"188 cm / 6'2""",74,90 kg / 198 lbs,198,D,D,-,2000,4,110,Carolina Hurricanes,1999-2000,Plymouth Whalers,OHL,Regular Season,50,1,15,16,123,11
11610,Jared Newman,1982-05-07,1982,05,07,"Lincoln Park, MI, USA",USA,"188 cm / 6'2""",74,90 kg / 198 lbs,198,D,D,-,2000,4,110,Carolina Hurricanes,1999-2000,Plymouth Whalers,OHL,Playoffs,23,0,5,5,34,9 
27991,Premysl Duben,1981-10-05,1981,10,05,"Jihlava, CZE",Czech Rep.,"191 cm / 6'3""",75,98 kg / 216 lbs,216,D,D,L,2000,4,112,New York Rangers,1999-2000,HC Dukla Jihlava U20,Czech U20,Regular Season,27,4,2,6,36,8
27991,Premysl Duben,1981-10-05,1981,10,05,"Jihlava, CZE",Czech Rep.,"191 cm / 6'3""",75,98 kg / 216 lbs,216,D,D,L,2000,4,112,New York Rangers,1999-2000,HC Dukla Jihlava,Czech2,Regular Season,19,0,1,1,10,3
27991,Premysl Duben,1981-10-05,1981,10,05,"Jihlava, CZE",Czech Rep.,"191 cm / 6'3""",75,98 kg / 216 lbs,216,D,D,L,2000,4,112,New York Rangers,1999-2000,HC Dukla Jihlava,Czech2,Playoffs,11,0,1,1,4,0 
27991,Premysl Duben,1981-10-05,1981,10,05,"Jihlava, CZE",Czech Rep.,"191 cm / 6'3""",75,98 kg / 216 lbs,216,D,D,L,2000,4,112,New York Rangers,1999-2000,HC Dukla Jihlava,Czech Q,Regular Season,-,-,-,-,-,Null
8096,Lou Dickenson,1982-08-15,1982,08,15,"Orleans, ON, CAN",Canada,"187 cm / 6'2""",74,88 kg / 194 lbs,194,LW,L,L,2000,4,113,Edmonton Oilers,1999-2000,Mississauga IceDogs,OHL,Regular Season,66,21,25,46,46,-69
10884,Christian Larrivee,1982-08-25,1982,08,25,"Gaspe, QC, CAN",Canada,"191 cm / 6'3""",75,97 kg / 214 lbs,214,C,C,L,2000,4,114,Montreal Canadiens,1999-2000,Chicoutimi Sagueneens,QMJHL,Regular Season,69,8,15,23,18,Null
17937,Chris Eade,1982-04-20,1982,04,20,"Oshawa, ON, CAN",Canada,"189 cm / 6'2""",74,91 kg / 201 lbs,201,D,D,L,2000,4,115,Florida Panthers,1999-2000,North Bay Centennials,OHL,Regular Season,58,5,25,30,64,-18
17937,Chris Eade,1982-04-20,1982,04,20,"Oshawa, ON, CAN",Canada,"189 cm / 6'2""",74,91 kg / 201 lbs,201,D,D,L,2000,4,115,Florida Panthers,1999-2000,North Bay Centennials,OHL,Playoffs,3,0,0,0,4,3 
3185,Olli Malmivaara,1982-03-13,1982,03,13,"Kajaani, FIN",Finland,"199 cm / 6'6""",78,106 kg / 234 lbs,234,D,D,L,2000,4,117,Chicago Blackhawks,1999-2000,Jokerit U18,Jr. B SM-sarja,Regular Season,14,6,6,12,14,Null
3185,Olli Malmivaara,1982-03-13,1982,03,13,"Kajaani, FIN",Finland,"199 cm / 6'6""",78,106 kg / 234 lbs,234,D,D,L,2000,4,117,Chicago Blackhawks,1999-2000,Jokerit U18,Jr. B SM-sarja,Playoffs,1,0,0,0,2, 
3185,Olli Malmivaara,1982-03-13,1982,03,13,"Kajaani, FIN",Finland,"199 cm / 6'6""",78,106 kg / 234 lbs,234,D,D,L,2000,4,117,Chicago Blackhawks,1999-2000,Jokerit U20,Jr. A SM-liiga,Regular Season,27,3,3,6,12,Null
3185,Olli Malmivaara,1982-03-13,1982,03,13,"Kajaani, FIN",Finland,"199 cm / 6'6""",78,106 kg / 234 lbs,234,D,D,L,2000,4,117,Chicago Blackhawks,1999-2000,Jokerit U20,Jr. A SM-liiga,Playoffs,12,0,2,2,2, 
3185,Olli Malmivaara,1982-03-13,1982,03,13,"Kajaani, FIN",Finland,"199 cm / 6'6""",78,106 kg / 234 lbs,234,D,D,L,2000,4,117,Chicago Blackhawks,1999-2000,Finland U18,WJC-18,Regular Season,7,1,1,2,6,0
8592,Lubomir Visnovsky,1976-08-11,1976,08,11,"Topolcany, SVK",Slovakia,"177 cm / 5'10""",70,87 kg / 192 lbs,192,D,D,L,2000,4,118,Los Angeles Kings,1999-2000,HC Slovan Bratislava,Slovakia,Regular Season,52,21,24,45,38,64
8592,Lubomir Visnovsky,1976-08-11,1976,08,11,"Topolcany, SVK",Slovakia,"177 cm / 5'10""",70,87 kg / 192 lbs,192,D,D,L,2000,4,118,Los Angeles Kings,1999-2000,HC Slovan Bratislava,Slovakia,Playoffs,8,5,3,8,16,8 
8592,Lubomir Visnovsky,1976-08-11,1976,08,11,"Topolcany, SVK",Slovakia,"177 cm / 5'10""",70,87 kg / 192 lbs,192,D,D,L,2000,4,118,Los Angeles Kings,1999-2000,Slovakia,WC,Regular Season,9,0,6,6,2,3
11569,Brian Fahey,1981-03-02,1981,03,02,"Glenview, IL, USA",USA,"185 cm / 6'1""",73,98 kg / 216 lbs,216,D,D,R,2000,4,119,Colorado Avalanche,1999-2000,Univ. of Wisconsin,NCAA,Regular Season,41,6,11,17,40,Null
17798,Ryan Van Buskirk,1980-01-12,1980,01,12,"Sault Ste. Marie, ON, CAN",Canada,"188 cm / 6'2""",74,97 kg / 214 lbs,214,D,D,L,2000,4,121,Washington Capitals,1999-2000,Sarnia Sting,OHL,Regular Season,45,8,20,28,62,-2
17798,Ryan Van Buskirk,1980-01-12,1980,01,12,"Sault Ste. Marie, ON, CAN",Canada,"188 cm / 6'2""",74,97 kg / 214 lbs,214,D,D,L,2000,4,121,Washington Capitals,1999-2000,Sarnia Sting,OHL,Playoffs,7,1,2,3,16,1 
17798,Ryan Van Buskirk,1980-01-12,1980,01,12,"Sault Ste. Marie, ON, CAN",Canada,"188 cm / 6'2""",74,97 kg / 214 lbs,214,D,D,L,2000,4,121,Washington Capitals,1999-2000,Springfield Falcons,AHL,Regular Season,2,0,1,1,0,0
34272,Derrick Byfuglien,1980-12-23,1980,12,23,"Roseau, MN, USA",USA,"185 cm / 6'1""",73,89 kg / 196 lbs,196,D,D,L,2000,4,122,Ottawa Senators,1999-2000,Fargo-Moorhead Ice Sharks,USHL,Regular Season,50,5,11,16,106,Null
11517,Vadim Khomitsky,1982-07-21,1982,07,21,"Voskresensk, RUS",Russia,"185 cm / 6'1""",73,90 kg / 198 lbs,198,D,D,L,2000,4,123,Dallas Stars,1999-2000,Khimik Voskresensk,Russia2,Regular Season,15,0,0,0,31,Null
11517,Vadim Khomitsky,1982-07-21,1982,07,21,"Voskresensk, RUS",Russia,"185 cm / 6'1""",73,90 kg / 198 lbs,198,D,D,L,2000,4,123,Dallas Stars,1999-2000,Khimik Voskresensk-2,Russia3,Regular Season,9,1,0,1,16,Null
11517,Vadim Khomitsky,1982-07-21,1982,07,21,"Voskresensk, RUS",Russia,"185 cm / 6'1""",73,90 kg / 198 lbs,198,D,D,L,2000,4,123,Dallas Stars,1999-2000,CSKA Moskva-2,Russia2,Regular Season,11,0,1,1,10,Null
8946,Michel Ouellet,1982-03-05,1982,03,05,"Rimouski, QC, CAN",Canada,"185 cm / 6'1""",73,88 kg / 194 lbs,194,RW,R,R,2000,4,124,Pittsburgh Penguins,1999-2000,Rimouski Oceanic,QMJHL,Regular Season,72,36,53,89,38,39
8946,Michel Ouellet,1982-03-05,1982,03,05,"Rimouski, QC, CAN",Canada,"185 cm / 6'1""",73,88 kg / 194 lbs,194,RW,R,R,2000,4,124,Pittsburgh Penguins,1999-2000,Rimouski Oceanic,QMJHL,Playoffs,14,4,5,9,14,2 
15899,Phil Cole,1982-09-06,1982,09,06,Null,Canada,"193 cm / 6'4""",76,89 kg / 196 lbs,196,D,D,L,2000,4,125,New Jersey Devils,1999-2000,Lethbridge Hurricanes,WHL,Regular Season,51,1,6,7,112,-3
807,Johan Hagglund,1982-06-09,1982,06,09,"Ornskoldsvik, SWE",Sweden,"189 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,L,2000,4,126,Tampa Bay Lightning,1999-2000,MODO Hockey J18,J18 Allsvenskan,Regular Season,1,0,1,1,2,Null
807,Johan Hagglund,1982-06-09,1982,06,09,"Ornskoldsvik, SWE",Sweden,"189 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,L,2000,4,126,Tampa Bay Lightning,1999-2000,MODO Hockey J18,J18 Allsvenskan,Playoffs,6,1,1,2,6, 
807,Johan Hagglund,1982-06-09,1982,06,09,"Ornskoldsvik, SWE",Sweden,"189 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,L,2000,4,126,Tampa Bay Lightning,1999-2000,MODO Hockey J20,SuperElit,Regular Season,35,7,10,17,75,Null
807,Johan Hagglund,1982-06-09,1982,06,09,"Ornskoldsvik, SWE",Sweden,"189 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,L,2000,4,126,Tampa Bay Lightning,1999-2000,MODO Hockey J20,SuperElit,Playoffs,2,1,0,1,0, 
807,Johan Hagglund,1982-06-09,1982,06,09,"Ornskoldsvik, SWE",Sweden,"189 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,L,2000,4,126,Tampa Bay Lightning,1999-2000,Sweden U18,WJC-18,Regular Season,6,0,1,1,2,2
807,Johan Hagglund,1982-06-09,1982,06,09,"Ornskoldsvik, SWE",Sweden,"189 cm / 6'2""",74,91 kg / 201 lbs,201,C,C,L,2000,4,126,Tampa Bay Lightning,1999-2000,Sweden U18 (all),International-Jr,Regular Season,17,4,1,5,10,Null
50296,Dmitri Semyonov,1982-04-19,1982,04,19,"Moskva, RUS",Russia,"178 cm / 5'10""",70,90 kg / 198 lbs,198,RW,R,L,2000,4,127,Detroit Red Wings,1999-2000,Dynamo Moskva-2,Russia3,Regular Season,5,0,3,3,16,Null
50296,Dmitri Semyonov,1982-04-19,1982,04,19,"Moskva, RUS",Russia,"178 cm / 5'10""",70,90 kg / 198 lbs,198,RW,R,L,2000,4,127,Detroit Red Wings,1999-2000,THK Tver,Russia2,Regular Season,16,4,2,6,63,Null
19122,Alexander Seluyanov,1982-03-24,1982,03,24,"Ufa, RUS",Russia,"188 cm / 6'2""",74,86 kg / 190 lbs,190,D,D,R,2000,4,128,Detroit Red Wings,1999-2000,Salavat Yulaev Ufa,Russia,Regular Season,13,1,2,3,4,Null
19122,Alexander Seluyanov,1982-03-24,1982,03,24,"Ufa, RUS",Russia,"188 cm / 6'2""",74,86 kg / 190 lbs,190,D,D,R,2000,4,128,Detroit Red Wings,1999-2000,Salavat Yulaev Ufa-2,Russia3,Regular Season,18,3,4,7,10,Null
