PlayerId,PlayerName,BirthDate,BirthYear,BirthMonth,BirthDay,Birthplace,Country,Height_info,Height,Weight,Position_info,Position,Shoots,DraftYear,DraftRound,RoundRank,Overall,Season,Team,GameType,GP,G,A,P,PlusMinus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,FOW%
8469466,Ales Hemsky,1983-08-13,1983,08,13,"Pardubice, CZE",CZE,"6' 0""",72,185,RW,R,Right,2001,1,13,13,2000-2001,Hull Olympiques,Regular Season,68,36,64,100,--,67,--,--,--,--,--,--,--,--,0
8469466,Ales Hemsky,1983-08-13,1983,08,13,"Pardubice, CZE",CZE,"6' 0""",72,185,RW,R,Right,2001,1,13,13,2000-2001,Hull Olympiques,Playoffs,5,2,3,5,--,2,--,--,--,--,--,--,--,--,0
8469467,Chuck Kobasew,1982-04-17,1982,04,17,"Vancouver, BC, CAN",CAN,"6' 0""",72,192,RW,R,Right,2001,1,14,14,2000-2001,Boston College Eagles,Regular Season,43,27,22,49,--,38,--,--,--,--,--,--,--,--,0
8469469,R.J. Umberger,1982-05-03,1982,05,03,"Pittsburgh, PA, USA",USA,"6' 2""",74,214,C,C,Left,2001,1,16,16,2000-2001,Ohio State U. Buckeyes,Regular Season,32,14,23,37,--,18,--,--,--,--,--,--,--,--,0
8469469,R.J. Umberger,1982-05-03,1982,05,03,"Pittsburgh, PA, USA",USA,"6' 2""",74,214,C,C,Left,2001,1,16,16,2000-2001,United States,Regular Season,6,1,0,1,--,0,--,--,--,--,--,--,--,--,0
8469469,R.J. Umberger,1982-05-03,1982,05,03,"Pittsburgh, PA, USA",USA,"6' 2""",74,214,C,C,Left,2001,1,16,16,2000-2001,United States,Regular Season,7,2,2,4,--,2,--,--,--,--,--,--,--,--,0
8469470,Carlo Colaiacovo,1983-01-27,1983,01,27,"Toronto, ON, CAN",CAN,"6' 1""",73,202,D,D,Left,2001,1,17,17,2000-2001,Erie Otters,Regular Season,62,12,27,39,--,59,--,--,--,--,--,--,--,--,0
8469470,Carlo Colaiacovo,1983-01-27,1983,01,27,"Toronto, ON, CAN",CAN,"6' 1""",73,202,D,D,Left,2001,1,17,17,2000-2001,Erie Otters,Playoffs,14,4,7,11,--,16,--,--,--,--,--,--,--,--,0
8469472,Shaone Morrisonn,1982-12-23,1982,12,23,"Vancouver, BC, CAN",CAN,"6' 4""",76,210,D,D,Left,2001,1,19,19,2000-2001,Kamloops Blazers,Regular Season,61,13,25,38,--,132,--,--,--,--,--,--,--,--,0
8469472,Shaone Morrisonn,1982-12-23,1982,12,23,"Vancouver, BC, CAN",CAN,"6' 4""",76,210,D,D,Left,2001,1,19,19,2000-2001,Kamloops Blazers,Playoffs,4,0,0,0,--,6,--,--,--,--,--,--,--,--,0
8469473,Marcel Goc,1983-08-24,1983,08,24,"Calw, DEU",DEU,"6' 1""",73,197,C,C,Left,2001,1,20,20,2000-2001,Schwenninger Wild Wings,Regular Season,58,13,28,41,--,12,--,--,--,--,--,--,--,--,0
8469473,Marcel Goc,1983-08-24,1983,08,24,"Calw, DEU",DEU,"6' 1""",73,197,C,C,Left,2001,1,20,20,2000-2001,Germany,Regular Season,5,0,1,1,--,2,--,--,--,--,--,--,--,--,0
8469473,Marcel Goc,1983-08-24,1983,08,24,"Calw, DEU",DEU,"6' 1""",73,197,C,C,Left,2001,1,20,20,2000-2001,Germany,Regular Season,6,2,4,6,--,0,--,--,--,--,--,--,--,--,0
8469473,Marcel Goc,1983-08-24,1983,08,24,"Calw, DEU",DEU,"6' 1""",73,197,C,C,Left,2001,1,20,20,2000-2001,Germany,Regular Season,7,0,0,0,--,2,--,--,--,--,--,--,--,--,0
8469474,Colby Armstrong,1982-11-23,1982,11,23,"Lloydminster, SK, CAN",CAN,"6' 2""",74,185,RW,R,Right,2001,1,21,21,2000-2001,Red Deer Rebels,Regular Season,72,36,42,78,--,156,--,--,--,--,--,--,--,--,0
8469474,Colby Armstrong,1982-11-23,1982,11,23,"Lloydminster, SK, CAN",CAN,"6' 2""",74,185,RW,R,Right,2001,1,21,21,2000-2001,Red Deer Rebels,Regular Season,4,0,1,1,--,12,--,--,--,--,--,--,--,--,0
8469474,Colby Armstrong,1982-11-23,1982,11,23,"Lloydminster, SK, CAN",CAN,"6' 2""",74,185,RW,R,Right,2001,1,21,21,2000-2001,Red Deer Rebels,Playoffs,21,6,6,12,--,29,--,--,--,--,--,--,--,--,0
8469474,Colby Armstrong,1982-11-23,1982,11,23,"Lloydminster, SK, CAN",CAN,"6' 2""",74,185,RW,R,Right,2001,1,21,21,2000-2001,Red Deer Rebels,Playoffs,4,0,1,1,--,12,--,--,--,--,--,--,--,--,0
8469475,Jiri Novotny,1983-08-12,1983,08,12,"Pelhrimov, CZE",CZE,"6' 3""",75,204,C,C,Right,2001,1,22,22,2000-2001,C. Budejovice Jr. HC Ceske Budejovice Jr.,Regular Season,33,10,10,20,--,--,--,--,--,--,--,--,--,--,0
8469475,Jiri Novotny,1983-08-12,1983,08,12,"Pelhrimov, CZE",CZE,"6' 3""",75,204,C,C,Right,2001,1,22,22,2000-2001,Rebel Havlickuv Brod,Regular Season,1,0,0,0,--,0,--,--,--,--,--,--,--,--,0
8469476,Tim Gleason,1983-01-29,1983,01,29,"Clawson, MI, USA",USA,"6' 0""",72,217,D,D,Left,2001,1,23,23,2000-2001,Windsor Spitfires,Regular Season,47,8,28,36,--,124,--,--,--,--,--,--,--,--,0
8469476,Tim Gleason,1983-01-29,1983,01,29,"Clawson, MI, USA",USA,"6' 0""",72,217,D,D,Left,2001,1,23,23,2000-2001,United States,Regular Season,7,0,1,1,--,2,--,--,--,--,--,--,--,--,0
8469476,Tim Gleason,1983-01-29,1983,01,29,"Clawson, MI, USA",USA,"6' 0""",72,217,D,D,Left,2001,1,23,23,2000-2001,Windsor Spitfires,Playoffs,9,1,2,3,--,23,--,--,--,--,--,--,--,--,0
8469477,Lukas Krajicek,1983-03-11,1983,03,11,"Prostejov, CZE",CZE,"6' 3""",75,205,D,D,Left,2001,1,24,24,2000-2001,Peterborough Petes,Regular Season,61,8,27,35,--,53,--,--,--,--,--,--,--,--,0
8469477,Lukas Krajicek,1983-03-11,1983,03,11,"Prostejov, CZE",CZE,"6' 3""",75,205,D,D,Left,2001,1,24,24,2000-2001,Peterborough Petes,Playoffs,7,0,5,5,--,0,--,--,--,--,--,--,--,--,0
8469478,Alexander Perezhogin,1983-08-10,1983,08,10,"Ust-Kamenogorsk, KAZ",KAZ,"6' 0""",72,211,RW,R,Left,2001,1,25,25,2000-2001,Avangard-VDV Omsk,Regular Season,41,47,24,71,--,40,--,--,--,--,--,--,--,--,0
8469478,Alexander Perezhogin,1983-08-10,1983,08,10,"Ust-Kamenogorsk, KAZ",KAZ,"6' 0""",72,211,RW,R,Left,2001,1,25,25,2000-2001,Russia,Regular Season,7,7,4,11,--,4,--,--,--,--,--,--,--,--,0
8469478,Alexander Perezhogin,1983-08-10,1983,08,10,"Ust-Kamenogorsk, KAZ",KAZ,"6' 0""",72,211,RW,R,Left,2001,1,25,25,2000-2001,Russia,Regular Season,6,4,3,7,--,0,--,--,--,--,--,--,--,--,0
8469478,Alexander Perezhogin,1983-08-10,1983,08,10,"Ust-Kamenogorsk, KAZ",KAZ,"6' 0""",72,211,RW,R,Left,2001,1,25,25,2000-2001,Omsk Avangard Omsk,Playoffs,1,0,0,0,--,0,--,--,--,--,--,--,--,--,0
8469480,Jeff Woywitka,1983-09-01,1983,09,01,"Vermilion, AB, CAN",CAN,"6' 3""",75,227,D,D,Left,2001,1,27,27,2000-2001,Red Deer Rebels,Regular Season,72,7,28,35,--,113,--,--,--,--,--,--,--,--,0
8469480,Jeff Woywitka,1983-09-01,1983,09,01,"Vermilion, AB, CAN",CAN,"6' 3""",75,227,D,D,Left,2001,1,27,27,2000-2001,Red Deer Rebels,Regular Season,4,0,0,0,--,0,--,--,--,--,--,--,--,--,0
8469480,Jeff Woywitka,1983-09-01,1983,09,01,"Vermilion, AB, CAN",CAN,"6' 3""",75,227,D,D,Left,2001,1,27,27,2000-2001,Red Deer Rebels,Playoffs,22,2,8,10,--,25,--,--,--,--,--,--,--,--,0
8469480,Jeff Woywitka,1983-09-01,1983,09,01,"Vermilion, AB, CAN",CAN,"6' 3""",75,227,D,D,Left,2001,1,27,27,2000-2001,Red Deer Rebels,Playoffs,4,0,0,0,--,0,--,--,--,--,--,--,--,--,0
8469483,David Steckel,1982-03-15,1982,03,15,"Milwaukee, WI, USA",USA,"6' 6""",78,215,C,C,Left,2001,1,30,30,2000-2001,Ohio State U. Buckeyes,Regular Season,33,17,18,35,--,80,--,--,--,--,--,--,--,--,0
8469483,David Steckel,1982-03-15,1982,03,15,"Milwaukee, WI, USA",USA,"6' 6""",78,215,C,C,Left,2001,1,30,30,2000-2001,United States,Regular Season,7,0,1,1,--,6,--,--,--,--,--,--,--,--,0
8469484,Matthew Spiller,1983-02-07,1983,02,07,"Daysland, AB, CAN",CAN,"6' 5""",77,233,D,D,Left,2001,2,1,31,2000-2001,Seattle Thunderbirds,Regular Season,71,4,7,11,--,174,--,--,--,--,--,--,--,--,0
8469484,Matthew Spiller,1983-02-07,1983,02,07,"Daysland, AB, CAN",CAN,"6' 5""",77,233,D,D,Left,2001,2,1,31,2000-2001,Seattle Thunderbirds,Playoffs,9,1,0,1,1,22,0,--,0,--,0,--,--,--,--
8469485,Derek Roy,1983-05-04,1983,05,04,"Ottawa, ON, CAN",CAN,"5' 9""",69,184,C,C,Left,2001,2,2,32,2000-2001,Kitchener Rangers,Regular Season,65,42,39,81,--,114,--,--,--,--,--,--,--,--,0
8469486,Timofei Shishkanov,1983-06-10,1983,06,10,"Moscow, RUS",RUS,"6' 1""",73,213,RW,R,Right,2001,2,3,33,2000-2001,Russia,Regular Season,7,1,4,5,--,6,--,--,--,--,--,--,--,--,0
8469486,Timofei Shishkanov,1983-06-10,1983,06,10,"Moscow, RUS",RUS,"6' 1""",73,213,RW,R,Right,2001,2,3,33,2000-2001,Russia,Regular Season,6,2,2,4,--,0,--,--,--,--,--,--,--,--,0
8469486,Timofei Shishkanov,1983-06-10,1983,06,10,"Moscow, RUS",RUS,"6' 1""",73,213,RW,R,Right,2001,2,3,33,2000-2001,Russia,Regular Season,4,1,2,3,--,4,--,--,--,--,--,--,--,--,0
8469488,Mark Popovic,1982-10-11,1982,10,11,"Stoney Creek, ON, CAN",CAN,"6' 1""",73,205,D,D,Left,2001,2,5,35,2000-2001,Toronto St. Michael's Majors,Regular Season,61,7,35,42,--,54,--,--,--,--,--,--,--,--,0
8469488,Mark Popovic,1982-10-11,1982,10,11,"Stoney Creek, ON, CAN",CAN,"6' 1""",73,205,D,D,Left,2001,2,5,35,2000-2001,Canada,Regular Season,7,0,2,2,--,6,--,--,--,--,--,--,--,--,0
8469488,Mark Popovic,1982-10-11,1982,10,11,"Stoney Creek, ON, CAN",CAN,"6' 1""",73,205,D,D,Left,2001,2,5,35,2000-2001,Toronto St. Michael's Majors,Playoffs,18,3,5,8,--,22,--,--,--,--,--,--,--,--,0
8469489,Duncan Milroy,1983-02-08,1983,02,08,"Edmonton, AB, CAN",CAN,"6' 1""",73,196,RW,R,Right,2001,2,7,37,2000-2001,Swift Current Broncos,Regular Season,68,38,54,92,--,51,--,--,--,--,--,--,--,--,0
8469489,Duncan Milroy,1983-02-08,1983,02,08,"Edmonton, AB, CAN",CAN,"6' 1""",73,196,RW,R,Right,2001,2,7,37,2000-2001,Swift Current Broncos,Playoffs,19,9,12,21,--,6,--,--,--,--,--,--,--,--,0
8469490,Tim Jackman,1981-11-14,1981,11,14,"Minot, ND, USA",USA,"6' 2""",74,225,RW,R,Right,2001,2,8,38,2000-2001,Minnesota State-Mankato Mavericks,Regular Season,37,11,14,25,--,92,--,--,--,--,--,--,--,--,0
8469491,Karel Pilar,1977-12-23,1977,12,23,"Prague, CZE",CZE,"6' 3""",75,207,D,D,Right,2001,2,9,39,2000-2001,HC Chemopetrol Litvinov,Regular Season,52,12,26,38,--,52,--,--,--,--,--,--,--,--,0
8469491,Karel Pilar,1977-12-23,1977,12,23,"Prague, CZE",CZE,"6' 3""",75,207,D,D,Right,2001,2,9,39,2000-2001,Czech Republic,Regular Season,9,0,0,0,--,6,--,--,--,--,--,--,--,--,0
8469491,Karel Pilar,1977-12-23,1977,12,23,"Prague, CZE",CZE,"6' 3""",75,207,D,D,Right,2001,2,9,39,2000-2001,HC Chemopetrol Litvinov,Playoffs,4,1,1,2,--,25,--,--,--,--,--,--,--,--,0
8469492,Fedor Tyutin,1983-07-19,1983,07,19,"Izhevsk, RUS",RUS,"6' 2""",74,221,D,D,Left,2001,2,10,40,2000-2001,St. Petersburg Ska St. Petersburg,Regular Season,34,2,4,6,--,20,--,--,--,--,--,--,--,--,0
8469492,Fedor Tyutin,1983-07-19,1983,07,19,"Izhevsk, RUS",RUS,"6' 2""",74,221,D,D,Left,2001,2,10,40,2000-2001,Russia,Regular Season,6,1,4,5,--,18,--,--,--,--,--,--,--,--,0
8469495,Doug Lynch,1983-04-04,1983,04,04,"N. Vancouver, BC, CAN",CAN,"6' 3""",75,214,D,D,Left,2001,2,13,43,2000-2001,Red Deer Rebels,Regular Season,72,12,37,49,--,181,--,--,--,--,--,--,--,--,0
8469495,Doug Lynch,1983-04-04,1983,04,04,"N. Vancouver, BC, CAN",CAN,"6' 3""",75,214,D,D,Left,2001,2,13,43,2000-2001,Red Deer Rebels,Regular Season,4,1,2,3,--,11,--,--,--,--,--,--,--,--,0
8469495,Doug Lynch,1983-04-04,1983,04,04,"N. Vancouver, BC, CAN",CAN,"6' 3""",75,214,D,D,Left,2001,2,13,43,2000-2001,Red Deer Rebels,Playoffs,21,1,9,10,--,30,--,--,--,--,--,--,--,--,0
8469495,Doug Lynch,1983-04-04,1983,04,04,"N. Vancouver, BC, CAN",CAN,"6' 3""",75,214,D,D,Left,2001,2,13,43,2000-2001,Red Deer Rebels,Playoffs,4,1,2,3,--,11,--,--,--,--,--,--,--,--,0
8469499,Tuomas Pihlman,1982-11-13,1982,11,13,"Espoo, FIN",FIN,"6' 2""",74,215,LW,L,Left,2001,2,18,48,2000-2001,JYP Jyvaskyla Jr.,Regular Season,1,1,0,1,--,2,--,--,--,--,--,--,--,--,0
8469499,Tuomas Pihlman,1982-11-13,1982,11,13,"Espoo, FIN",FIN,"6' 2""",74,215,LW,L,Left,2001,2,18,48,2000-2001,Jyp Jyvaskyla,Regular Season,47,3,6,9,--,59,--,--,--,--,--,--,--,--,0
8469499,Tuomas Pihlman,1982-11-13,1982,11,13,"Espoo, FIN",FIN,"6' 2""",74,215,LW,L,Left,2001,2,18,48,2000-2001,Finland,Regular Season,7,0,0,0,--,6,--,--,--,--,--,--,--,--,0
8469499,Tuomas Pihlman,1982-11-13,1982,11,13,"Espoo, FIN",FIN,"6' 2""",74,215,LW,L,Left,2001,2,18,48,2000-2001,Finland,Regular Season,7,2,3,5,--,8,--,--,--,--,--,--,--,--,0
8469499,Tuomas Pihlman,1982-11-13,1982,11,13,"Espoo, FIN",FIN,"6' 2""",74,215,LW,L,Left,2001,2,18,48,2000-2001,JYP Jyvaskyla Jr.,Playoffs,6,2,4,6,0,4,--,--,--,--,--,--,--,--,0
8469500,Michael Cammalleri,1982-06-08,1982,06,08,"Toronto, ON, CAN",CAN,"5' 9""",69,185,LW,L,Left,2001,2,19,49,2000-2001,U. Of Michigan Wolverines,Regular Season,42,29,32,61,--,24,--,--,--,--,--,--,--,--,0
8469500,Michael Cammalleri,1982-06-08,1982,06,08,"Toronto, ON, CAN",CAN,"5' 9""",69,185,LW,L,Left,2001,2,19,49,2000-2001,Canada,Regular Season,7,4,2,6,--,2,--,--,--,--,--,--,--,--,0
8469501,Chris Thorburn,1983-06-03,1983,06,03,"Sault Ste. Marie, ON, CAN",CAN,"6' 3""",75,235,RW,R,Right,2001,2,20,50,2000-2001,North Bay Centennials,Regular Season,66,22,32,54,--,64,--,--,--,--,--,--,--,--,0
8469501,Chris Thorburn,1983-06-03,1983,06,03,"Sault Ste. Marie, ON, CAN",CAN,"6' 3""",75,235,RW,R,Right,2001,2,20,50,2000-2001,North Bay Centennials,Playoffs,4,0,1,1,--,9,--,--,--,--,--,--,--,--,0
8469502,Jaroslav Bednar,1976-11-09,1976,11,09,"Prague, CZE",CZE,"6' 0""",72,198,C,C,Right,2001,2,21,51,2000-2001,Hifk Helsinki,Regular Season,56,32,28,60,--,51,--,--,--,--,--,--,--,--,0
8469502,Jaroslav Bednar,1976-11-09,1976,11,09,"Prague, CZE",CZE,"6' 0""",72,198,C,C,Right,2001,2,21,51,2000-2001,Hifk Helsinki,Playoffs,5,3,1,4,--,0,--,--,--,--,--,--,--,--,0
8469505,Noah Welch,1982-08-26,1982,08,26,"Brighton, MA, USA",USA,"6' 4""",76,215,D,D,Left,2001,2,24,54,2000-2001,St. Sebastian's Arrows,Regular Season,30,11,20,31,--,37,--,--,--,--,--,--,--,--,0
8469506,Jason Pominville,1982-11-30,1982,11,30,"Repentigny, QC, CAN",CAN,"6' 0""",72,181,RW,R,Right,2001,2,25,55,2000-2001,Shawinigan Cataractes,Regular Season,71,46,67,113,--,24,--,--,--,--,--,--,--,--,0
8469506,Jason Pominville,1982-11-30,1982,11,30,"Repentigny, QC, CAN",CAN,"6' 0""",72,181,RW,R,Right,2001,2,25,55,2000-2001,Shawinigan Cataractes,Playoffs,10,6,6,12,--,0,--,--,--,--,--,--,--,--,0
8469508,Jay McClement,1983-03-02,1983,03,02,"Kingston, ON, CAN",CAN,"6' 1""",73,205,C,C,Left,2001,2,27,57,2000-2001,Brampton Battalion,Regular Season,66,30,19,49,--,61,--,--,--,--,--,--,--,--,0
8469508,Jay McClement,1983-03-02,1983,03,02,"Kingston, ON, CAN",CAN,"6' 1""",73,205,C,C,Left,2001,2,27,57,2000-2001,Brampton Battalion,Playoffs,9,4,2,6,--,10,--,--,--,--,--,--,--,--,0
8469509,Nathan Paetsch,1983-03-30,1983,03,30,"Leroy, SK, CAN",CAN,"6' 1""",73,198,D,D,Left,2003,7,5,202,2002-2003,Moose Jaw Warriors,Regular Season,59,15,39,54,5,81,8,--,1,--,--,--,--,--,0
8469509,Nathan Paetsch,1983-03-30,1983,03,30,"Leroy, SK, CAN",CAN,"6' 1""",73,198,D,D,Left,2003,7,5,202,2002-2003,Canada,Regular Season,6,1,0,1,--,4,--,--,--,--,--,--,--,--,0
8469509,Nathan Paetsch,1983-03-30,1983,03,30,"Leroy, SK, CAN",CAN,"6' 1""",73,198,D,D,Left,2003,7,5,202,2002-2003,Moose Jaw Warriors,Playoffs,13,3,10,13,--,6,1,--,0,--,--,--,--,--,0
8469510,Matt Keith,1983-04-11,1983,04,11,"Edmonton, AB, CAN",CAN,"6' 2""",74,200,RW,R,Right,2001,2,29,59,2000-2001,Spokane Chiefs,Regular Season,33,13,14,27,--,63,--,--,--,--,--,--,--,--,0
8469510,Matt Keith,1983-04-11,1983,04,11,"Edmonton, AB, CAN",CAN,"6' 2""",74,200,RW,R,Right,2001,2,29,59,2000-2001,Spokane Chiefs,Playoffs,12,1,3,4,--,14,--,--,--,--,--,--,--,--,0
8469515,Tomas Malec,1982-05-13,1982,05,13,"Skalica, SVK",SVK,"6' 2""",74,215,D,D,Left,2001,3,1,64,2000-2001,Rimouski Oceanic,Regular Season,64,13,50,63,--,198,--,--,--,--,--,--,--,--,0
8469515,Tomas Malec,1982-05-13,1982,05,13,"Skalica, SVK",SVK,"6' 2""",74,215,D,D,Left,2001,3,1,64,2000-2001,Slovakia,Regular Season,7,0,0,0,--,2,--,--,--,--,--,--,--,--,0
8469515,Tomas Malec,1982-05-13,1982,05,13,"Skalica, SVK",SVK,"6' 2""",74,215,D,D,Left,2001,3,1,64,2000-2001,Rimouski Oceanic,Playoffs,11,0,11,11,--,26,--,--,--,--,--,--,--,--,0
8469516,Brendan Bell,1983-03-31,1983,03,31,"Ottawa, ON, CAN",CAN,"6' 2""",74,205,D,D,Left,2001,3,2,65,2000-2001,Ottawa 67's,Regular Season,68,7,32,39,--,59,--,--,--,--,--,--,--,--,0
8469516,Brendan Bell,1983-03-31,1983,03,31,"Ottawa, ON, CAN",CAN,"6' 2""",74,205,D,D,Left,2001,3,2,65,2000-2001,Ottawa 67's,Playoffs,20,1,11,12,--,22,--,--,--,--,--,--,--,--,0
8469518,Grant McNeill,1983-06-08,1983,06,08,"Vermilion, AB, CAN",CAN,"6' 2""",74,214,D,D,Left,2001,3,5,68,2000-2001,Prince Albert Raiders,Regular Season,61,2,6,8,--,280,--,--,--,--,--,--,--,--,0
8469521,Tomas Plekanec,1982-10-31,1982,10,31,"Kladno, CZE",CZE,"5' 11""",71,196,C,C,Left,2001,3,8,71,2000-2001,HC Vagnerplast Kladno,Regular Season,47,9,9,18,--,24,--,--,--,--,--,--,--,--,0
8469521,Tomas Plekanec,1982-10-31,1982,10,31,"Kladno, CZE",CZE,"5' 11""",71,196,C,C,Left,2001,3,8,71,2000-2001,HC Kladno Jr.,Regular Season,9,6,4,10,--,4,--,--,--,--,--,--,--,--,0
8469521,Tomas Plekanec,1982-10-31,1982,10,31,"Kladno, CZE",CZE,"5' 11""",71,196,C,C,Left,2001,3,8,71,2000-2001,Czech Republic,Regular Season,7,1,1,2,--,6,--,--,--,--,--,--,--,--,0
8469522,Brandon Nolan,1983-07-18,1983,07,18,"St. Catharines, ON, CAN",CAN,"6' 1""",73,192,C,C,Left,2003,4,10,111,2002-2003,Oshawa Generals,Regular Season,68,36,52,88,1,57,13,--,2,--,--,--,--,--,0
8469522,Brandon Nolan,1983-07-18,1983,07,18,"St. Catharines, ON, CAN",CAN,"6' 1""",73,192,C,C,Left,2003,4,10,111,2002-2003,Oshawa Generals,Playoffs,13,10,7,17,-5,4,3,--,0,--,--,--,--,--,0
8469528,Garth Murray,1982-09-17,1982,09,17,"Regina, SK, CAN",CAN,"6' 2""",74,210,C,C,Left,2001,3,16,79,2000-2001,Regina Pats,Regular Season,72,28,16,44,--,183,--,--,--,--,--,--,--,--,0
8469528,Garth Murray,1982-09-17,1982,09,17,"Regina, SK, CAN",CAN,"6' 2""",74,210,C,C,Left,2001,3,16,79,2000-2001,Regina Pats,Playoffs,6,1,1,2,--,10,--,--,--,--,--,--,--,--,0
8469531,Jay Harrison,1982-11-03,1982,11,03,"Oshawa, ON, CAN",CAN,"6' 4""",76,222,D,D,Left,2001,3,19,82,2000-2001,Brampton Battalion,Regular Season,53,4,15,19,--,112,--,--,--,--,--,--,--,--,0
8469531,Jay Harrison,1982-11-03,1982,11,03,"Oshawa, ON, CAN",CAN,"6' 4""",76,222,D,D,Left,2001,3,19,82,2000-2001,Canada,Regular Season,7,0,0,0,--,2,--,--,--,--,--,--,--,--,0
8469531,Jay Harrison,1982-11-03,1982,11,03,"Oshawa, ON, CAN",CAN,"6' 4""",76,222,D,D,Left,2001,3,19,82,2000-2001,Brampton Battalion,Playoffs,9,1,1,2,--,17,--,--,--,--,--,--,--,--,0
8469534,Aaron Johnson,1983-04-30,1983,04,30,"Port Hawkesbury, NS, CAN",CAN,"6' 1""",73,204,D,D,Left,2001,3,22,85,2000-2001,Rimouski Oceanic,Regular Season,64,12,41,53,--,128,--,--,--,--,--,--,--,--,0
8469534,Aaron Johnson,1983-04-30,1983,04,30,"Port Hawkesbury, NS, CAN",CAN,"6' 1""",73,204,D,D,Left,2001,3,22,85,2000-2001,Rimouski Oceanic,Playoffs,11,2,4,6,--,35,--,--,--,--,--,--,--,--,0
8469535,Drew Fata,1983-07-28,1983,07,28,"Sault Ste. Marie, ON, CAN",CAN,"6' 1""",73,209,D,D,Left,2001,3,23,86,2000-2001,Toronto St. Michael's Majors,Regular Season,58,5,15,20,--,134,--,--,--,--,--,--,--,--,0
8469535,Drew Fata,1983-07-28,1983,07,28,"Sault Ste. Marie, ON, CAN",CAN,"6' 1""",73,209,D,D,Left,2001,3,23,86,2000-2001,Toronto St. Michael's Majors,Playoffs,18,1,3,4,--,26,--,--,--,--,--,--,--,--,0
8469539,Owen Fussey,1983-04-02,1983,04,02,"Winnipeg, MB, CAN",CAN,"6' 0""",72,195,RW,R,Left,2001,3,27,90,2000-2001,Calgary Hitmen,Regular Season,48,15,10,25,--,33,--,--,--,--,--,--,--,--,0
8469539,Owen Fussey,1983-04-02,1983,04,02,"Winnipeg, MB, CAN",CAN,"6' 0""",72,195,RW,R,Left,2001,3,27,90,2000-2001,Calgary Hitmen,Playoffs,12,2,1,3,--,6,--,--,--,--,--,--,--,--,0
8469542,Stephane Veilleux,1981-11-16,1981,11,16,"Beauceville, QC, CAN",CAN,"6' 1""",73,200,LW,L,Left,2001,3,30,93,2000-2001,Val-d'Or Foreurs,Regular Season,68,48,67,115,--,90,--,--,--,--,--,--,--,--,0
8469542,Stephane Veilleux,1981-11-16,1981,11,16,"Beauceville, QC, CAN",CAN,"6' 1""",73,200,LW,L,Left,2001,3,30,93,2000-2001,Val-d'Or Foreurs,Regular Season,5,3,3,6,--,6,--,--,--,--,--,--,--,--,0
8469542,Stephane Veilleux,1981-11-16,1981,11,16,"Beauceville, QC, CAN",CAN,"6' 1""",73,200,LW,L,Left,2001,3,30,93,2000-2001,Val-d'Or Foreurs,Playoffs,21,15,18,33,--,42,--,--,--,--,--,--,--,--,0
8469542,Stephane Veilleux,1981-11-16,1981,11,16,"Beauceville, QC, CAN",CAN,"6' 1""",73,200,LW,L,Left,2001,3,30,93,2000-2001,Val-d'Or Foreurs,Playoffs,5,3,3,6,--,6,--,--,--,--,--,--,--,--,0
8469543,Evgeny Artyukhin,1983-04-04,1983,04,04,"Moscow, RUS",RUS,"6' 4""",76,255,RW,R,Left,2001,3,31,94,2000-2001,Vityaz Podolsk,Regular Season,24,0,1,1,--,14,--,--,--,--,--,--,--,--,0
8469543,Evgeny Artyukhin,1983-04-04,1983,04,04,"Moscow, RUS",RUS,"6' 4""",76,255,RW,R,Left,2001,3,31,94,2000-2001,Russia,Regular Season,6,1,1,2,--,4,--,--,--,--,--,--,--,--,0
8469544,Patrick Sharp,1981-12-27,1981,12,27,"Winnipeg, MB, CAN",CAN,"6' 1""",73,200,LW,L,Right,2001,3,32,95,2000-2001,U. Of Vermont Catamounts,Regular Season,34,12,15,27,--,36,--,--,--,--,--,--,--,--,0
8469546,Danny Bois,1983-06-01,1983,06,01,"Thunder Bay, ON, CAN",CAN,"6' 0""",72,196,RW,R,Right,2001,4,1,97,2000-2001,London Knights,Regular Season,66,21,16,37,--,218,--,--,--,--,--,--,--,--,0
8469546,Danny Bois,1983-06-01,1983,06,01,"Thunder Bay, ON, CAN",CAN,"6' 0""",72,196,RW,R,Right,2001,4,1,97,2000-2001,London Knights,Playoffs,5,2,1,3,--,19,--,--,--,--,--,--,--,--,0
8469551,Timo Parssinen,1977-01-19,1977,01,19,"Lohja, FIN",FIN,"5' 10""",70,196,LW,L,Left,2001,4,6,102,2000-2001,HPK HPK Hameenlinna,Regular Season,54,18,31,49,--,50,--,--,--,--,--,--,--,--,0
8469551,Timo Parssinen,1977-01-19,1977,01,19,"Lohja, FIN",FIN,"5' 10""",70,196,LW,L,Left,2001,4,6,102,2000-2001,Finland,Regular Season,9,2,6,8,--,8,--,--,--,--,--,--,--,--,0
8469552,Tony Virta,1972-06-28,1972,06,28,"Hameenlinna, FIN",FIN,"5' 10""",70,187,RW,R,Left,2001,4,7,103,2000-2001,Tps Turko Tps,Regular Season,56,27,32,59,--,24,--,--,--,--,--,--,--,--,0
8469552,Tony Virta,1972-06-28,1972,06,28,"Hameenlinna, FIN",FIN,"5' 10""",70,187,RW,R,Left,2001,4,7,103,2000-2001,Finland,Regular Season,9,2,6,8,--,2,--,--,--,--,--,--,--,--,0
